id,time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65
303,2,2,1,2,3,4,2,3,1,2,2,4,4,4,3,2,3,4,2,1,3,2,2,2,4,3,2,2,2,1,3,4,2,2,3,3,3,3,3,2,2,4,3,4,4,4,4,4,2,2,2,4,3,3,2,3,2,2,2,4,3,2,2,3,2,4
304,2,1,1,3,1,4,2,1,2,1,1,3,4,4,2,2,4,1,2,3,2,2,2,1,4,4,4,1,1,1,3,4,2,1,1,3,3,3,2,4,1,3,4,3,3,4,2,2,2,1,2,2,1,3,4,2,2,1,1,1,3,1,2,2,2,4
305,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
306,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
307,2,2,1,3,2,3,2,3,2,2,2,4,4,3,1,2,4,3,2,2,2,2,1,2,4,2,3,3,2,2,2,3,2,1,2,2,3,2,2,4,2,2,2,2,4,3,2,1,1,3,2,3,2,1,2,2,1,1,1,1,1,1,1,2,1,3
308,2,2,1,4,3,2,2,3,1,1,2,3,2,2,1,1,2,2,2,2,2,2,1,1,4,3,3,2,2,2,2,1,1,2,1,3,2,1,2,3,2,3,3,3,4,2,1,2,2,2,2,3,2,2,3,2,2,1,1,1,2,1,2,3,2,3
309,2,2,2,3,1,4,2,2,2,1,1,1,3,4,4,4,3,4,4,1,3,2,2,1,3,2,3,3,1,2,1,2,3,3,4,3,1,2,1,2,1,2,3,4,1,2,1,4,2,1,2,4,1,2,2,2,2,1,1,2,1,2,1,2,1,3
310,2,2,1,3,4,1,1,2,1,2,1,4,2,1,2,1,3,2,2,1,2,1,3,2,4,4,4,2,2,1,3,1,2,1,2,2,3,2,2,3,2,2,1,2,1,4,2,2,2,2,2,3,2,2,2,2,2,1,4,3,1,1,1,2,1,2
311,2,3,2,2,4,4,2,4,4,1,4,4,4,4,2,1,2,4,4,2,4,2,3,2,2,2,2,4,2,2,4,4,2,2,3,3,4,2,3,2,2,2,3,3,2,4,4,2,2,2,2,4,4,4,3,2,3,2,2,2,3,3,1,4,4,4
312,2,2,1,3,3,3,2,2,1,3,2,3,4,2,2,2,3,2,2,2,3,1,2,2,4,4,3,2,2,2,4,4,3,2,2,4,2,2,3,2,2,3,1,2,3,4,1,1,2,1,2,3,1,3,2,3,2,2,2,3,1,1,2,1,1,3
313,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
314,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
316,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
317,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
318,2,2,1,3,2,3,1,2,2,1,3,3,4,2,2,1,3,2,3,3,3,2,3,2,4,3,3,3,2,1,3,3,2,1,3,3,3,3,2,4,4,3,2,3,3,4,2,3,1,3,2,2,3,3,3,3,2,2,1,2,2,2,2,1,1,3
319,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,2,2,3,3,2,4,2,3,1,1,3,4,3,3,2,2,2,3,1,1,2,4,3,1,4,2,3,1,2,3,2,3,1,3,2,2,2,1,2,1,1,3,3,3,1,2,1,3,1,2,4,3,2,2,3,1,3,2,1,1,3,3,1,2,2,3
321,2,2,2,3,3,4,2,2,1,3,1,4,4,3,2,2,4,3,4,3,4,1,1,3,4,4,3,3,2,2,3,4,2,2,4,3,3,3,2,4,2,4,2,3,3,4,4,3,2,2,3,3,3,3,4,3,2,1,2,1,2,1,2,2,1,4
322,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
323,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,2,2,2,2,3,2,3,3,2,2,3,2,2,2,1,2,3,3,2,1,2,2,3,2,4,2,2,2,2,3,3,3,2,2,1,2,2,2,2,3,2,1,1,3,4,4,1,2,1,3,3,3,3,2,2,4,2,2,4,4,2,2,3,2,1,2
325,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
328,2,2,2,3,2,4,1,3,2,4,3,4,4,4,3,3,2,3,3,3,3,1,2,2,3,2,3,2,1,1,2,4,3,2,2,2,2,2,1,3,1,4,3,4,2,4,3,3,1,2,3,4,3,2,3,2,2,1,3,4,4,2,2,2,2,4
329,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
330,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
332,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
333,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
334,2,2,1,4,4,3,1,3,1,1,1,4,4,1,1,4,4,1,1,3,4,1,4,3,4,4,4,3,2,1,4,4,4,1,1,2,1,4,4,1,3,3,3,3,4,4,1,1,2,4,2,1,4,3,4,1,3,1,1,4,4,2,1,4,1,4
335,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
336,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
337,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
339,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
340,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
341,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
343,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
344,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
345,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
346,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
350,2,2,2,2,2,3,2,2,2,1,2,3,3,3,3,3,3,2,2,1,2,2,2,2,2,2,3,1,2,2,1,1,2,2,2,2,2,2,2,1,2,3,3,3,2,1,1,2,2,2,2,2,1,2,2,3,3,3,2,4,3,2,1,2,2,2
351,2,2,2,4,3,4,3,1,2,2,1,3,3,4,3,3,3,4,3,3,3,2,2,2,3,3,4,2,1,2,3,3,3,2,3,3,2,2,1,2,1,3,3,3,2,4,4,3,4,3,3,3,2,2,3,3,3,3,3,2,2,3,3,3,2,3
1,3,2,1,2,3,4,2,1,1,2,1,4,4,2,2,3,3,2,1,2,2,1,1,2,4,3,2,1,1,1,3,4,1,1,2,3,3,2,1,2,3,3,1,4,4,3,1,2,1,1,2,3,2,2,3,2,1,1,2,2,2,1,1,2,1,3
2,3,2,2,3,3,2,2,2,3,1,3,3,4,2,3,2,2,3,2,2,2,2,2,2,4,3,3,3,2,2,3,4,2,2,1,3,2,3,2,3,2,2,3,2,3,2,1,1,1,2,3,2,1,1,2,2,2,2,1,3,2,2,2,2,2,3
3,3,2,1,3,2,3,1,1,2,3,1,3,4,2,2,3,3,2,1,1,2,1,1,1,4,3,3,1,2,1,4,3,1,1,2,3,3,3,2,1,4,3,2,3,4,3,1,2,1,2,1,3,2,2,3,2,2,1,2,2,3,1,2,2,2,3
4,3,2,1,3,2,3,1,3,1,1,1,4,4,3,2,4,3,3,3,1,3,1,2,1,4,4,3,2,2,2,3,4,2,1,1,2,2,3,2,1,2,3,3,4,3,2,3,2,1,2,1,3,1,4,4,3,2,2,2,2,1,1,1,3,2,3
5,3,2,1,4,3,4,2,3,2,2,3,4,4,4,3,3,4,2,2,1,4,2,2,2,4,4,4,2,1,2,4,3,2,1,1,3,3,4,2,4,1,4,2,4,3,4,4,2,1,2,2,3,3,1,3,2,2,2,2,1,2,2,2,2,2,3
6,3,3,2,3,1,4,2,3,2,1,3,3,4,3,2,3,3,4,3,2,3,2,3,3,4,3,3,3,3,3,3,4,2,2,3,3,3,2,3,1,2,3,3,3,2,3,4,4,1,2,3,3,3,3,3,3,3,3,1,1,2,2,1,4,3,4
7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3,2,2,4,3,4,3,4,3,1,4,4,4,4,3,3,3,2,2,2,4,1,2,3,4,3,3,2,2,2,3,4,4,1,2,4,3,2,3,2,2,4,4,4,4,4,4,2,2,2,3,3,4,4,3,3,3,2,2,2,3,2,1,3,3,4
9,3,1,1,2,3,4,1,1,2,2,1,4,4,3,2,3,3,3,2,1,4,1,2,1,4,2,3,2,2,2,3,4,2,2,1,2,1,1,3,2,1,4,2,3,3,1,1,1,1,2,2,2,2,1,2,1,2,1,2,3,1,3,1,1,1,2
10,3,3,3,3,3,3,2,3,1,2,3,4,4,4,2,2,2,3,3,2,3,3,2,3,4,4,2,2,3,3,3,4,2,3,1,3,3,3,1,3,2,2,3,4,1,1,1,4,1,2,4,2,2,2,3,4,3,3,2,2,3,3,2,3,2,2
11,3,3,2,4,3,4,2,3,3,4,2,4,4,4,3,2,3,2,2,1,4,3,3,2,4,4,2,4,3,4,4,4,3,2,3,4,4,3,3,3,4,4,2,2,1,3,3,2,3,2,4,4,2,3,3,2,3,2,4,2,2,3,2,2,2,3
12,3,2,1,2,2,4,1,1,2,1,1,4,4,4,2,2,2,1,2,1,3,1,1,1,4,3,3,1,1,1,2,3,2,1,1,3,2,2,2,2,1,4,3,2,1,1,3,1,1,2,2,2,1,1,3,2,2,1,1,2,1,2,1,2,1,3
13,3,3,2,3,2,4,4,4,2,1,3,3,3,3,3,3,2,3,2,1,3,3,2,2,3,3,2,2,2,1,2,3,3,3,3,3,3,3,2,1,1,4,2,3,4,4,1,3,2,2,3,3,1,1,4,2,2,3,1,1,4,2,1,2,1,3
14,3,4,3,4,4,4,4,2,3,1,3,4,4,4,4,4,4,4,4,2,4,3,3,3,4,4,4,2,2,4,4,3,4,4,4,4,4,4,2,4,2,3,4,4,1,4,2,4,2,2,4,4,4,4,4,3,4,4,1,3,2,4,2,4,2,3
15,3,2,2,4,2,2,2,2,1,3,2,3,3,3,3,3,3,1,3,1,2,1,2,1,3,2,3,1,4,2,3,4,3,2,1,4,2,2,3,3,3,2,2,2,4,3,4,2,1,1,2,2,2,2,2,3,2,1,1,4,1,1,2,2,1,2
16,3,4,2,4,1,4,3,1,3,1,1,4,4,3,2,3,3,2,4,1,3,2,3,3,4,2,3,4,2,1,2,4,4,2,4,3,4,3,4,1,2,4,2,4,4,3,1,4,1,4,3,4,2,1,3,4,3,3,2,1,3,2,1,2,3,2
17,3,2,2,2,2,4,1,2,2,1,1,4,4,3,2,2,3,2,3,1,2,1,2,1,3,2,3,1,2,2,2,2,2,2,1,2,1,2,2,2,1,3,2,3,1,2,2,2,1,2,2,3,1,2,3,2,2,2,1,2,2,2,1,2,1,2
18,3,2,1,3,1,4,2,1,2,1,1,4,4,3,2,1,3,2,2,2,3,1,1,1,4,2,3,2,2,2,2,4,2,1,1,3,2,3,2,2,2,4,2,2,4,3,1,1,1,1,2,3,1,2,3,2,1,1,1,1,1,1,1,2,1,4
19,3,2,1,4,4,4,1,4,3,1,3,3,4,3,3,4,4,3,4,2,4,1,3,3,4,4,3,1,2,3,4,4,3,2,1,4,4,4,3,1,3,4,3,4,4,2,2,2,2,1,3,3,2,3,4,4,3,2,1,3,2,2,1,2,3,4
20,3,2,2,4,4,4,3,3,4,4,3,4,4,3,2,3,3,3,3,2,2,1,2,2,4,4,4,4,4,3,4,4,2,2,3,2,4,4,4,4,3,4,2,4,4,4,4,2,1,2,3,4,4,4,2,3,3,3,4,4,2,3,4,3,2,3
21,3,3,4,4,3,3,3,4,3,2,3,4,4,3,3,3,3,4,3,2,3,3,3,2,2,3,4,2,1,4,4,4,3,4,4,4,3,3,2,4,1,2,4,4,1,3,2,4,2,2,4,4,3,2,3,2,4,4,1,2,3,4,1,4,2,2
22,3,4,4,2,2,2,4,4,1,1,2,3,3,4,2,1,2,1,2,1,2,4,3,1,4,2,4,2,1,1,1,3,3,1,1,3,1,1,3,3,3,2,1,1,4,4,4,4,1,2,4,2,1,4,4,3,4,2,2,1,2,3,1,1,1,3
23,3,2,2,3,2,2,1,2,2,1,2,3,3,2,2,3,3,4,4,1,2,1,2,2,4,2,3,2,1,2,3,4,2,2,2,2,3,3,2,1,2,2,3,4,2,1,1,2,1,2,3,4,2,2,3,4,2,1,1,2,1,1,1,3,2,2
24,3,2,1,2,2,4,1,1,1,1,1,4,4,3,2,3,3,2,1,2,3,1,2,1,4,2,4,1,2,1,2,4,2,2,1,2,2,1,2,1,1,3,1,1,2,2,3,1,1,1,2,1,1,1,3,1,1,1,1,2,1,1,1,2,1,3
25,3,2,2,3,2,3,3,3,1,1,3,4,4,3,2,3,3,3,3,2,3,2,2,2,4,3,3,1,2,3,3,4,2,3,3,3,2,3,2,1,3,4,4,3,3,2,2,4,1,2,4,2,2,2,3,2,4,3,1,2,3,4,1,4,2,3
26,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,3,2,2,3,2,4,2,3,1,2,2,3,4,2,2,2,3,3,3,3,3,1,2,2,2,2,2,1,1,1,1,4,2,2,4,2,2,2,1,2,1,3,2,3,4,4,4,3,3,2,2,2,2,1,4,3,3,2,4,1,2,2,2,2,2,2
38,3,2,1,4,2,4,1,1,2,1,1,4,4,4,2,1,2,1,3,4,4,1,3,4,4,4,4,2,2,1,2,3,2,1,3,2,3,2,3,3,3,3,1,3,3,4,2,2,1,1,2,2,2,4,3,2,2,1,1,2,1,1,1,1,1,2
39,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,3,2,1,3,2,4,1,1,3,2,1,4,4,3,2,2,4,3,2,1,4,1,1,3,4,4,4,2,2,2,3,3,3,1,1,2,3,3,2,2,1,4,2,3,3,2,3,1,2,2,2,2,1,2,4,3,3,1,2,2,1,2,1,2,1,4
41,3,2,1,3,2,3,2,2,2,2,2,4,4,3,3,2,2,2,2,2,3,2,2,1,2,2,3,1,1,2,2,4,2,2,2,3,2,2,2,2,2,4,3,3,1,2,2,2,1,3,3,2,2,2,3,2,2,1,4,4,2,2,2,2,1,3
42,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,3,3,2,3,2,4,3,4,2,1,3,3,3,3,2,2,2,3,3,4,3,2,2,1,4,4,4,2,3,3,3,4,2,3,2,3,2,3,3,4,2,3,4,4,2,4,1,3,2,3,3,4,1,2,3,3,3,4,1,3,2,3,3,3,2,3
44,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,3,2,1,3,1,2,1,2,2,1,1,2,3,1,2,2,2,2,2,2,2,1,1,1,3,2,3,1,1,1,2,2,1,1,2,2,2,3,2,3,2,2,2,2,3,2,1,2,2,1,1,3,2,1,3,3,2,1,3,2,1,1,3,1,1,2
46,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,3,2,2,4,3,3,2,2,3,4,2,4,3,4,2,2,4,3,4,4,3,1,4,3,4,4,3,2,3,2,2,3,2,2,2,3,4,4,2,3,2,3,3,4,3,4,2,3,2,3,2,4,2,3,4,3,3,2,4,1,3,2,2,3,2,3
50,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,3,2,2,4,3,3,2,2,2,1,3,4,3,2,2,2,4,3,3,2,3,2,1,1,4,3,4,3,2,3,3,3,3,3,2,4,3,3,3,2,1,3,4,3,3,2,3,3,1,2,3,4,4,2,3,3,3,2,4,2,1,2,1,4,1,3
61,3,2,2,3,3,4,2,3,2,4,4,3,4,3,2,3,3,4,3,4,3,2,3,3,4,3,4,3,2,2,3,4,2,2,3,2,4,4,2,2,3,4,2,3,4,4,2,4,2,3,3,4,2,2,3,3,3,4,4,4,3,4,2,1,2,3
62,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
69,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
71,3,4,2,3,3,4,2,2,3,1,2,4,4,3,1,1,2,4,3,1,4,2,1,1,4,4,4,1,3,4,4,4,1,4,3,2,3,1,1,1,1,4,3,3,1,1,1,4,1,2,3,1,1,4,4,2,4,2,1,1,1,3,1,3,1,4
72,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
76,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
77,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
78,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
79,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80,3,3,2,3,3,4,1,1,3,1,1,4,4,4,2,1,3,3,3,3,3,1,3,1,4,3,3,1,2,1,3,4,2,2,3,3,2,3,2,1,2,4,2,2,3,2,2,1,2,2,3,3,2,3,3,1,3,1,2,1,1,2,1,2,1,3
81,3,2,1,2,3,4,1,2,1,1,2,4,3,4,2,2,2,2,2,1,3,1,2,2,4,2,3,2,3,1,2,3,3,1,1,3,2,2,3,2,2,4,2,2,3,1,1,1,2,2,2,2,1,2,3,2,2,1,1,2,1,1,2,2,1,4
82,3,2,3,3,3,3,2,2,3,3,2,3,3,3,2,3,3,3,2,2,3,2,3,2,4,4,4,2,2,3,3,3,2,1,3,4,3,3,3,2,3,3,3,2,4,3,2,3,3,3,3,4,3,3,3,2,3,3,1,4,2,3,3,2,2,3
83,3,2,2,3,2,3,2,2,3,3,2,4,3,3,1,1,3,3,3,2,3,2,2,2,4,3,4,1,1,2,3,3,2,2,3,2,2,3,1,2,2,3,4,4,1,4,1,3,1,2,3,2,2,2,3,2,3,3,2,2,3,3,2,4,2,3
84,3,1,1,3,3,4,1,1,1,2,1,4,4,3,3,2,3,3,2,2,2,1,2,2,4,4,3,2,2,2,3,4,3,3,2,3,3,4,3,3,3,4,3,3,4,3,2,1,2,2,2,4,2,2,3,3,2,2,1,3,2,1,1,3,2,3
85,3,2,1,3,3,4,1,2,3,3,1,4,4,4,2,2,3,3,2,1,3,1,2,3,4,4,4,2,2,2,3,4,2,2,2,2,3,3,2,1,1,4,2,3,3,1,1,2,1,2,2,3,3,3,4,2,2,1,1,2,1,2,1,2,1,4
86,3,2,1,3,2,3,2,2,2,1,2,3,3,2,2,2,2,2,3,1,2,1,1,1,4,3,3,3,2,2,3,3,2,2,2,2,2,2,2,2,3,3,3,3,3,2,2,3,1,2,2,3,3,2,2,3,3,2,1,2,2,2,2,3,2,3
87,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
89,3,3,1,2,2,3,2,2,3,2,2,4,4,3,1,1,3,3,2,1,2,1,2,2,4,3,2,2,2,2,3,4,2,2,2,3,3,3,2,2,1,4,2,4,1,2,2,2,2,2,2,2,2,2,3,3,2,2,1,2,1,2,2,2,2,3
90,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
91,3,2,2,2,3,4,2,2,2,2,2,4,4,3,3,2,3,3,3,3,3,1,2,3,4,4,4,3,3,3,2,3,3,3,2,2,2,2,3,3,3,4,3,3,3,3,2,3,2,2,3,3,2,2,2,2,2,2,3,3,2,2,2,2,2,3
92,3,2,3,2,2,3,3,3,1,1,3,3,3,2,2,2,2,3,3,2,2,2,3,1,4,2,3,2,2,3,2,3,2,3,3,2,2,2,2,1,1,3,2,3,2,2,2,3,2,2,3,2,2,2,3,3,3,3,2,1,2,3,1,2,2,3
93,3,3,2,3,3,2,3,3,2,4,2,3,2,3,2,2,3,2,3,2,2,2,2,2,4,3,3,2,2,2,3,2,1,2,3,2,3,3,2,4,1,2,2,3,1,4,1,2,3,3,2,4,2,2,2,3,2,3,3,3,2,2,3,3,2,2
